user_id,recency,frequency,monetary
R05976,49,17,273.32
R05977,27,18,273.14
R05978,28,18,269.91
R05979,24,24,363.97
R05980,30,18,286.1
R05981,25,21,370.88
R05982,31,14,186.29999999999998
R05983,34,25,388.46999999999997
R05984,23,16,241.2
R05985,38,20,281.36
R05986,31,21,311.65
R05987,23,18,249.48000000000002
R05988,34,26,364.5
R05989,57,21,330.13
R05990,56,22,334.34
R05991,26,29,461.1
R05992,36,21,350.51
R05993,27,24,412.44
R05994,27,27,433.89
R05995,38,27,329.64
R05996,51,20,342.9
R05997,30,22,351.73
R05998,59,15,227.34
R05999,46,16,248.54
R06000,27,13,180.26
R06001,40,21,355.03
R06002,86,16,200.12
R06003,27,14,194.22
R06004,31,23,338.09000000000003
R06005,53,17,219.69
R06006,29,18,287.19
R06007,83,21,328.99
R06008,31,32,480.68
R06009,40,12,216.78
R06010,33,27,485.3
R06011,30,20,301.18
R06012,42,23,324.95
R06013,33,27,389.9
R06014,87,20,346.49
R06015,26,21,306.37
R06016,24,22,324.31
R06017,30,15,224.01999999999998
R06018,38,16,277.87
R06019,28,24,335.81
R06020,35,17,313.48
R06021,28,26,442.98
R06022,63,14,171.55
R06023,26,17,335.73
R06024,32,24,327.5
R06025,31,19,311.51
R06026,24,12,175.87
R06027,31,19,288.14
R06028,60,13,193.48
R06029,30,22,369.96
R06030,40,19,275.59
R06031,28,22,358.4
R06032,37,20,286.56
R06033,32,26,385.44
R06034,36,31,460.7
R06035,46,19,323.89
R06036,36,20,318.32
R06037,31,14,237.86
R06038,45,21,361.35
R06039,39,24,363.79
R06040,42,11,170.56
R06041,30,25,371.21000000000004
R06042,27,19,265.37
R06043,37,13,222.79
R06044,74,27,349.04
R06045,34,19,286.87
R06046,26,21,303.78
R06047,30,20,315.44
R06048,88,16,195.55
R06049,47,20,320.66
R06050,40,23,391.15
R06051,48,26,407.71999999999997
R06052,55,19,267.35
R06053,24,15,276.06
R06054,38,20,304.48
R06055,58,17,206.22
R06056,47,18,231.64000000000001
R06057,32,16,249.51
R06058,57,21,335.24
R06059,34,21,350.86
R06060,64,17,237.32
R06061,48,17,281.84
R06062,29,15,251.4
R06063,32,23,378.76
R06064,41,21,327.24
R06065,39,25,433.71
R06066,120,20,322.63
R06067,62,18,290.8
R06068,26,20,272.0
R06069,43,27,467.07
R06070,84,14,192.38
R06071,88,17,277.21
R06072,49,19,283.2
R06073,30,21,316.3
R06074,34,27,408.36
R06075,34,23,354.29
R06076,25,23,307.37
R06077,30,18,304.03
R06078,25,18,293.11
R06079,44,22,300.15
R06080,23,12,177.5
R06081,39,25,364.0
R06082,27,24,345.81
R06083,35,21,284.05
R06084,33,18,293.99
R06085,55,23,328.41
R06086,24,22,393.96
R06087,58,7,108.39
R06088,61,21,350.03
R06089,30,12,198.52
R06090,42,13,170.04
R06091,27,26,379.58
R06092,43,23,435.61
R06093,24,11,177.16
R06094,72,18,343.85
R06095,25,21,307.21
R06096,53,19,257.42
R06097,35,21,288.22
R06098,52,21,319.23
R06099,34,23,336.92
R06100,31,23,330.37
R06101,36,18,247.22
R06102,68,14,205.84
R06103,35,22,340.75
R06104,38,19,354.62
R06105,39,22,330.67
R06106,70,19,318.26
R06107,83,20,316.58
R06108,26,22,370.81
R06109,76,20,314.9
R06110,33,22,352.23
R06111,24,24,377.18
R06112,48,18,268.14
R06113,26,16,227.96
R06114,23,21,302.1
R06115,35,16,254.82
R06116,61,21,297.1
R06117,34,19,275.93
R06118,84,18,292.31
R06119,31,17,253.75
R06120,33,18,280.74
R06121,52,19,326.25
R06122,36,24,362.21
R06123,24,24,372.18
R06124,28,18,279.69
R06125,29,21,286.79
R06126,31,28,485.51
R06127,41,17,307.8
R06128,41,20,313.89
R06129,65,20,313.79
R06130,64,16,237.49
R06131,27,19,253.16
R06132,108,16,284.18
R06133,23,18,271.01
R06134,89,19,271.07
R06135,27,24,341.64
R06136,26,18,314.74
R06137,26,10,158.23000000000002
R06138,29,18,262.7
R06139,29,32,458.39
R06140,23,12,174.04
R06141,26,26,386.76
R06142,143,8,115.33
R06143,24,21,289.55
R06144,31,22,315.71
R06145,26,15,218.88
R06146,28,25,422.0
R06147,27,12,178.67
R06148,37,18,319.23
R06149,23,15,234.44
R06150,35,20,328.75
R06151,51,19,276.66
R06152,41,17,253.96
R06153,24,23,331.26
R06154,25,17,270.66
R06155,50,21,272.64
R06156,32,29,471.65
R06157,50,16,252.18
R06158,24,23,355.85
R06159,79,21,309.01
R06160,32,13,220.7
R06161,44,20,287.84
R06162,48,10,164.73
R06163,48,22,379.34
R06164,24,22,332.14
R06165,46,29,457.96
R06166,27,17,270.17
R06167,130,13,178.9
R06168,41,16,246.11
R06169,40,22,291.34
R06170,52,21,331.53
R06171,29,20,307.91
R06172,38,12,178.18
R06173,26,10,137.54000000000002
R06174,55,26,465.97
R06175,24,16,222.6
R06176,25,22,340.94
R06177,35,21,344.1
R06178,38,28,438.75
R06179,30,16,251.76
R06180,30,18,297.87
R06181,25,14,215.27
R06182,46,25,405.17
R06183,25,17,235.07
R06184,24,14,205.08
R06185,35,22,344.88
R06186,42,20,302.12
R06187,22,16,239.42
R06188,37,20,362.48
R06189,29,16,278.01
R06190,31,15,264.69
R06191,28,33,526.37
R06192,67,20,300.99
R06193,23,18,282.13
R06194,50,22,370.45
R06195,32,19,296.5
R06196,47,14,197.34
R06197,53,20,294.45
R06198,47,23,334.8
R06199,44,22,310.59000000000003
R06200,47,29,379.86
R06201,50,19,334.75
R06202,75,11,142.68
R06203,25,21,317.54
R06204,30,20,314.64
R06205,29,25,344.97
R06206,54,22,351.34
R06207,36,21,352.16
R06208,56,30,487.75
R06209,36,23,314.77
R06210,40,29,403.6
R06211,47,26,384.05
R06212,31,16,244.25
R06213,26,19,306.40999999999997
R06214,81,19,305.63
R06215,33,30,437.7
R06216,52,30,505.72
R06217,78,15,248.41
R06218,30,20,279.44
R06219,27,23,377.32
R06220,35,13,221.77
R06221,44,13,194.87
R06222,41,23,365.92
R06223,23,19,282.66
R06224,33,20,344.17
R06225,40,20,328.2
R06226,28,32,496.06
R06227,26,21,331.74
R06228,65,16,257.59000000000003
R06229,28,20,304.04
R06230,27,22,325.59000000000003
R06231,35,25,322.82
R06232,60,25,378.93
R06233,41,16,266.2
R06234,30,28,369.56
R06235,65,25,375.38
R06236,45,28,399.67
R06237,60,27,437.66
R06238,28,27,406.04
R06239,28,16,245.73
R06240,30,21,340.62
R06241,65,14,234.27
R06242,23,11,180.17000000000002
R06243,23,16,221.92000000000002
R06244,42,15,221.09
R06245,39,24,330.56
R06246,85,16,249.23
R06247,63,27,378.98
R06248,29,16,263.98
R06249,43,13,204.93
R06250,54,17,270.63
R06251,52,22,322.32
R06252,25,25,355.63
R06253,24,23,347.7
R06254,29,23,359.38
R06255,29,18,315.95
R06256,26,23,329.67
R06257,29,25,424.03000000000003
R06258,32,22,347.3
R06259,55,13,194.74
R06260,44,26,395.35
R06261,26,22,331.99
R06262,27,33,516.53
R06263,27,19,295.1
R06264,60,21,333.91
R06265,43,20,281.47
R06266,31,17,318.21999999999997
R06267,44,22,340.12
R06268,25,20,315.19
R06269,46,19,314.28000000000003
R06270,23,22,301.41
R06271,64,12,139.02
R06272,23,16,266.91
R06273,39,14,280.96
R06274,32,26,404.49
R06275,122,16,250.44
R06276,41,16,262.11
R06277,41,16,277.46
R06278,43,26,457.53
R06279,47,13,214.94
R06280,26,23,324.19
R06281,47,25,353.67
R06282,41,16,272.68
R06283,39,21,320.91
R06284,29,17,271.32
R06285,92,22,280.74
R06286,32,18,302.21999999999997
R06287,39,20,254.59
R06288,30,23,362.29
R06289,35,15,230.44
R06290,32,22,345.29
R06291,42,21,313.69
R06292,38,17,261.28
R06293,26,20,289.36
R06294,29,21,369.3
R06295,82,20,281.87
R06296,70,28,411.33
R06297,70,19,303.54
R06298,46,17,262.32
R06299,42,25,374.96999999999997
R06300,66,20,310.48
R06301,39,16,208.46
R06302,27,9,142.8
R06303,32,21,326.52
R06304,91,18,284.1
R06305,24,22,329.27
R06306,42,18,300.0
R06307,46,14,195.01999999999998
R06308,35,30,452.35
R06309,24,25,373.72
R06310,39,22,322.9
R06311,31,28,443.66
R06312,43,25,418.22
R06313,29,9,128.31
R06314,27,18,306.16
R06315,33,18,267.21999999999997
R06316,43,18,255.71
R06317,27,17,259.96
R06318,32,22,363.93
R06319,31,19,313.76
R06320,26,25,352.05
R06321,25,13,177.59
R06322,29,25,357.26
R06323,25,17,232.19
R06324,86,18,287.03
R06325,24,15,236.45000000000002
R06326,34,15,262.7
R06327,44,21,319.93
R06328,28,15,255.38
R06329,39,17,230.38
R06330,31,24,389.04
R06331,96,13,184.76
R06332,29,19,308.7
R06333,38,23,371.95
R06334,86,20,395.62
R06335,77,25,366.24
R06336,28,19,282.91
R06337,24,20,327.2
R06338,33,21,359.49
R06339,23,17,294.22999999999996
R06340,44,25,378.58000000000004
R06341,30,24,387.52
R06342,35,25,408.84000000000003
R06343,49,22,359.59000000000003
R06344,37,16,262.39
R06345,83,16,252.2
R06346,33,17,220.59
R06347,34,11,145.53
R06348,24,26,411.94
R06349,59,25,355.78000000000003
R06350,75,25,372.4
R06351,32,26,357.83
R06352,37,18,252.59
R06353,28,27,366.09
R06354,38,20,286.84000000000003
R06355,29,17,270.9
R06356,55,14,236.74
R06357,71,22,356.32
R06358,23,14,180.89000000000001
R06359,43,18,300.06
R06360,40,22,342.83
R06361,42,18,289.42
R06362,48,19,321.2
R06363,31,18,319.91
R06364,33,25,345.42
R06365,26,17,276.8
R06366,39,18,286.26
R06367,43,21,320.66
R06368,57,18,271.8
R06369,65,14,193.54
R06370,24,19,330.68
R06371,24,16,242.93
R06372,32,14,211.56
R06373,52,16,229.77
R06374,38,14,208.13
R06375,37,23,365.24
R06376,41,25,379.78
R06377,51,19,305.66
R06378,29,22,392.21999999999997
R06379,30,19,296.92
R06380,35,23,308.19
R06381,40,28,440.03000000000003
R06382,27,16,272.73
R06383,48,19,278.82
R06384,26,24,357.89
R06385,31,28,441.85
R06386,54,21,332.14
R06387,60,15,214.72
R06388,33,21,327.4
R06389,71,30,459.71999999999997
R06390,24,24,386.39
R06391,51,22,378.85
R06392,25,20,302.89
R06393,53,17,253.41
R06394,64,24,391.48
R06395,24,13,193.03
R06396,50,17,291.72
R06397,40,20,318.72
R06398,32,22,350.15000000000003
R06399,45,25,399.32
R06400,24,20,272.71
R06401,51,22,353.76
R06402,33,26,454.5
R06403,56,21,342.59
R06404,49,22,372.93
R06405,41,23,308.55
R06406,32,9,141.07999999999998
R06407,32,22,360.18
R06408,44,16,260.01
R06409,197,14,200.39
R06410,25,25,381.09000000000003
R06411,29,27,380.27
R06412,26,20,314.89
R06413,49,18,293.67
R06414,28,30,485.86
R06415,24,22,357.16
R06416,30,21,267.40999999999997
R06417,55,27,450.52
R06418,29,20,315.54
R06419,24,13,220.81
R06420,64,19,282.92
R06421,29,20,280.38
R06422,41,13,194.46
R06423,24,26,444.44
R06424,47,21,339.47
R06425,23,19,303.01
R06426,35,23,376.27
R06427,30,27,412.79
R06428,50,23,371.71
R06429,25,20,274.27
R06430,22,17,287.55
R06431,63,16,240.76
R06432,23,19,299.14
R06433,92,17,264.14
R06434,24,21,337.96000000000004
R06435,32,22,322.55
R06436,23,20,310.26
R06437,44,17,269.39
R06438,50,24,351.66
R06439,48,17,249.43
R06440,32,26,425.46000000000004
R06441,34,17,279.48
R06442,39,22,358.71
R06443,47,14,237.94
R06444,43,20,326.44
R06445,27,20,307.6
R06446,39,26,426.62
R06447,40,26,417.22
R06448,26,19,267.06
R06449,33,14,218.19
R06450,49,20,280.71
R06451,24,26,390.91
R06452,36,23,293.77
R06453,60,19,273.55
R06454,24,15,226.07
R06455,35,20,294.26
R06456,29,18,282.12
R06457,27,28,402.59000000000003
R06458,42,17,239.21
R06459,33,23,351.48
R06460,60,14,244.79
R06461,24,26,370.11
R06462,66,18,270.55
R06463,42,20,291.23
R06464,33,19,316.43
R06465,30,21,312.94
R06466,93,23,362.8
R06467,34,16,250.47
R06468,42,17,259.78
R06469,29,21,300.15
R06470,24,21,349.43
R06471,61,16,237.87
R06472,42,15,238.64999999999998
R06473,38,25,374.86
R06474,31,28,454.21
R06475,37,21,375.23
R06476,57,21,318.67
R06477,47,13,220.6
R06478,26,28,512.57
R06479,36,12,199.46
R06480,29,24,374.59
R06481,31,23,286.69
R06482,27,26,463.59
R06483,48,32,488.3
R06484,27,34,494.83
R06485,33,16,258.17
R06486,40,24,334.28000000000003
R06487,36,17,259.36
R06488,43,12,181.97
R06489,28,20,315.49
R06490,31,23,372.12
R06491,25,23,389.4
R06492,42,14,251.03
R06493,31,22,339.21
R06494,61,20,316.43
R06495,25,23,354.31
R06496,25,20,337.15000000000003
R06497,27,16,239.91
R06498,27,18,282.82
R06499,54,23,338.05
R06500,26,27,414.21
R06501,28,16,236.13
R06502,31,30,440.14
R06503,33,21,345.5
R06504,51,16,248.71
R06505,27,13,174.24
R06506,37,16,222.43
R06507,33,13,194.14
R06508,59,18,275.89
R06509,41,20,296.13
R06510,38,27,406.85
R06511,29,31,484.91
R06512,32,20,295.54
R06513,129,10,137.27
R06514,36,20,288.53
R06515,26,16,215.84
R06516,26,20,340.33
R06517,43,26,358.54
R06518,27,17,247.2
R06519,36,22,306.27
R06520,46,16,244.17000000000002
R06521,39,19,278.65
R06522,37,19,303.21
R06523,40,15,250.57
R06524,30,26,497.04
R06525,24,19,267.4
R06526,83,18,300.09
R06527,86,29,458.8
R06528,31,23,427.37
R06529,23,18,238.26999999999998
R06530,58,16,250.03
R06531,71,17,272.15999999999997
R06532,66,18,251.68
R06533,23,28,384.15999999999997
R06534,41,15,200.13
R06535,35,19,330.34000000000003
R06536,68,18,242.75
R06537,43,26,359.42
R06538,32,28,455.8
R06539,85,21,304.46
R06540,43,19,277.62
R06541,70,15,230.81
R06542,34,20,314.69
R06543,27,18,317.6
R06544,41,18,271.73
R06545,35,27,466.2
R06546,30,22,326.68
R06547,26,24,403.39
R06548,26,17,252.28
R06549,27,15,186.78
R06550,26,22,375.34
R06551,23,12,148.77
R06552,27,19,268.32
R06553,95,16,253.7
R06554,26,23,330.40999999999997
R06555,24,28,464.07
R06556,30,20,306.57
R06557,26,31,485.24
R06558,34,12,178.43
R06559,37,20,321.02
R06560,46,14,264.98
R06561,24,18,248.77
R06562,55,23,331.14
R06563,43,11,155.57
R06564,40,20,278.17
R06565,26,21,377.92
R06566,49,16,202.22
R06567,25,16,245.6
R06568,51,16,231.57
R06569,24,22,289.71
R06570,36,28,481.97
R06571,79,23,330.44
R06572,26,19,270.03
R06573,30,24,397.26
R06574,25,16,302.79
R06575,33,26,429.34
R06576,125,12,189.79
R06577,29,25,449.83000000000004
R06578,45,26,418.61
R06579,69,19,301.03
R06580,45,18,284.92
R06581,33,19,271.29
R06582,31,17,270.82
R06583,35,21,298.89
R06584,25,23,294.19
R06585,23,18,294.07
R06586,32,18,250.79
R06587,27,23,315.0
R06588,45,21,344.31
R06589,28,17,275.9
R06590,40,16,230.51
R06591,32,18,304.84
R06592,24,20,304.24
R06593,34,26,415.17
R06594,49,23,409.86
R06595,70,23,400.5
R06596,73,17,239.95
R06597,24,16,263.97
R06598,28,16,267.99
R06599,66,13,235.65
R06600,36,22,360.45
R06601,24,24,384.28
R06602,81,13,208.98
R06603,23,13,180.09
R06604,39,15,215.7
R06605,70,19,301.52
R06606,41,27,393.93
R06607,67,24,360.34000000000003
R06608,28,27,392.73
R06609,34,29,453.76
R06610,48,24,469.25
R06611,62,22,329.78999999999996
R06612,24,24,402.49
R06613,23,15,275.64
R06614,28,22,365.41
R06615,25,13,193.39
R06616,38,17,282.85
R06617,125,15,214.08
R06618,30,26,422.78
R06619,29,21,313.48
R06620,27,26,419.9
R06621,34,17,237.66
R06622,39,20,302.03
R06623,71,23,287.43
R06624,37,25,463.65
R06625,25,24,400.27
R06626,25,19,295.84
R06627,26,13,174.96
R06628,32,23,318.38
R06629,27,26,430.95
R06630,41,25,400.14
R06631,31,26,341.8
R06632,38,15,199.09
R06633,75,13,206.08
R06634,30,21,298.13
R06635,23,23,325.58
R06636,112,13,176.69
R06637,59,22,315.21
R06638,32,21,319.96
R06639,26,24,377.46
R06640,32,18,271.21999999999997
R06641,48,24,419.12
R06642,32,8,122.91
R06643,23,12,203.45999999999998
R06644,26,25,371.12
R06645,45,24,319.5
R06646,39,23,391.73
R06647,28,14,244.31
R06648,26,24,428.57
R06649,27,24,421.06
R06650,68,21,358.61
R06651,29,20,303.83
R06652,48,22,315.49
R06653,29,26,370.8
R06654,33,26,388.03
R06655,37,18,286.34
R06656,23,21,300.97
R06657,50,16,202.82
R06658,43,20,331.35
R06659,29,22,325.29
R06660,24,17,278.83
R06661,35,14,194.16
R06662,42,18,268.5
R06663,36,22,314.21
R06664,27,16,223.65
R06665,77,17,258.73
R06666,46,27,400.76
R06667,35,17,280.96
R06668,25,20,302.15999999999997
R06669,26,22,310.36
R06670,25,20,309.17
R06671,35,21,305.19
R06672,29,11,170.35
R06673,72,20,273.1
R06674,23,22,344.67
R06675,57,23,329.3
R06676,25,29,423.84000000000003
R06677,29,10,115.1
R06678,54,15,233.65
R06679,23,24,401.81
R06680,32,19,284.57
R06681,65,19,289.1
R06682,29,16,246.83
R06683,29,20,298.72
R06684,43,15,202.05
R06685,48,25,373.47
R06686,48,15,272.43
R06687,26,17,273.07
R06688,43,18,270.15
R06689,23,20,305.36
R06690,25,18,262.67
R06691,48,22,411.28000000000003
R06692,40,22,306.91
R06693,25,18,315.02
R06694,34,23,393.39
R06695,29,19,326.7
R06696,24,12,176.42000000000002
R06697,27,14,197.12
R06698,35,27,422.03
R06699,80,16,235.63
R06700,25,19,261.31
R06701,25,19,280.8
R06702,29,17,273.08
R06703,25,18,305.74
R06704,35,17,271.65
R06705,28,22,279.37
R06706,34,21,324.95
R06707,47,24,397.09000000000003
R06708,29,18,290.44
R06709,28,21,303.56
R06710,23,20,311.36
R06711,43,24,365.78000000000003
R06712,32,23,308.14
R06713,32,19,307.67
R06714,96,27,394.24
R06715,26,15,230.14000000000001
R06716,36,23,355.36
R06717,29,23,382.27000000000004
R06718,23,21,349.81
R06719,58,17,238.84
R06720,26,21,330.58
R06721,31,25,359.68
R06722,23,25,384.37
R06723,30,28,402.08
R06724,42,18,252.37
R06725,78,24,378.65
R06726,33,23,319.32
R06727,24,12,170.42
R06728,25,39,569.41
R06729,31,25,336.41
R06730,29,18,250.87
R06731,41,23,402.53
R06732,64,23,355.42
R06733,31,17,260.67
R06734,62,15,227.01
R06735,51,29,472.16
R06736,31,16,289.38
R06737,38,21,324.94
R06738,27,21,358.63
R06739,34,22,329.01
R06740,68,22,332.44
R06741,66,14,217.81
R06742,47,20,297.06
R06743,48,15,199.07
R06744,40,29,429.65999999999997
R06745,45,21,293.25
R06746,39,22,312.6
R06747,26,21,336.17
R06748,33,16,239.15
R06749,26,20,297.4
R06750,36,18,267.34000000000003
R06751,47,21,260.93
R06752,27,28,380.52
R06753,57,16,227.96
R06754,25,25,415.85
R06755,30,15,251.95
R06756,26,31,538.04
R06757,26,24,344.06
R06758,24,15,237.72
R06759,27,22,342.39
R06760,41,15,224.53
R06761,38,22,342.01
R06762,32,17,266.09
R06763,27,19,315.43
R06764,25,28,441.99
R06765,47,19,309.28000000000003
R06766,23,15,199.43
R06767,35,13,180.75
R06768,74,15,201.05
R06769,58,17,255.03
R06770,134,19,257.31
R06771,42,22,347.71
R06772,34,19,294.65
R06773,88,17,265.48
R06774,51,24,332.03
R06775,29,30,460.31
R06776,50,20,280.06
R06777,35,20,267.89
R06778,49,17,288.9
R06779,34,19,286.16
R06780,85,13,214.75
R06781,38,17,240.11
R06782,30,11,187.31
R06783,26,22,327.3
R06784,51,16,245.07
R06785,32,23,378.68
R06786,36,15,221.17000000000002
R06787,33,21,323.26
R06788,26,26,386.08
R06789,24,20,360.44
R06790,58,22,305.19
R06791,51,16,257.83
R06792,31,19,281.83
R06793,35,20,327.2
R06794,31,26,381.81
R06795,34,23,358.34000000000003
R06796,51,21,288.15
R06797,29,28,446.97
R06798,23,20,352.19
R06799,30,17,266.11
R06800,111,18,285.57
R06801,23,17,232.63
R06802,53,15,230.66
R06803,52,29,463.93
R06804,68,19,298.29
R06805,31,20,344.17
R06806,27,16,219.26
R06807,24,23,319.29
R06808,51,16,229.44
R06809,27,20,303.44
R06810,51,14,195.94
R06811,39,20,302.56
R06812,34,27,390.71
R06813,32,14,180.65
R06814,24,16,231.22
R06815,41,18,277.04
R06816,28,17,281.85
R06817,41,15,268.96999999999997
R06818,60,20,287.67
R06819,39,16,229.54999999999998
R06820,32,20,294.22
R06821,90,14,238.19
R06822,47,14,195.98000000000002
R06823,31,21,324.53000000000003
R06824,23,17,255.39000000000001
R06825,28,25,364.13
R06826,26,27,378.07
R06827,84,25,420.19
R06828,72,18,275.25
R06829,32,17,213.94
R06830,29,28,456.61
R06831,23,15,238.66
R06832,26,30,446.94
R06833,35,18,230.87
R06834,24,17,278.51
R06835,78,14,265.71000000000004
R06836,158,7,126.1
R06837,28,18,284.36
R06838,55,20,306.22
R06839,78,22,351.67
R06840,37,15,203.38
R06841,109,13,190.26
R06842,31,26,441.15
R06843,34,27,426.59
R06844,81,23,336.66
R06845,33,27,419.46
R06846,49,15,211.41
R06847,39,20,270.19
R06848,46,17,261.85
R06849,45,23,309.76
R06850,42,27,400.85
R06851,28,20,294.5
R06852,51,19,311.28
R06853,45,17,231.25
R06854,40,26,436.86
R06855,54,26,375.27
R06856,24,24,342.49
R06857,54,20,328.5
R06858,39,20,326.57
R06859,67,15,212.64
R06860,56,23,380.58
R06861,67,25,348.37
R06862,41,21,348.44
R06863,26,21,335.36
R06864,94,13,247.52
R06865,56,21,378.06
R06866,24,16,253.84
R06867,29,21,321.42
R06868,23,21,328.74
R06869,57,23,307.95
R06870,75,16,192.95
R06871,40,19,299.36
R06872,24,25,397.78999999999996
R06873,39,16,220.65
R06874,43,18,284.0
R06875,38,18,233.17
R06876,25,19,272.67
R06877,39,22,370.56
R06878,65,16,228.28
R06879,27,18,261.71
R06880,82,28,428.42
R06881,64,14,227.51
R06882,25,21,318.45
R06883,61,15,252.08
R06884,45,26,443.56
R06885,44,25,363.38
R06886,30,16,207.68
R06887,37,13,194.98
R06888,34,30,507.75
R06889,46,18,260.5
R06890,61,25,384.15000000000003
R06891,36,25,421.68
R06892,98,15,250.65
R06893,80,13,198.19
R06894,38,21,340.36
R06895,39,19,316.22
R06896,32,21,345.06
R06897,72,26,418.53999999999996
R06898,92,17,267.26
R06899,23,18,266.36
R06900,30,18,236.81
R06901,29,26,404.81
R06902,85,13,264.53
R06903,62,14,276.73
R06904,23,25,399.99
R06905,25,15,227.9
R06906,43,20,369.84000000000003
R06907,54,22,338.25
R06908,55,18,287.46
R06909,27,15,244.13
R06910,46,19,284.71
R06911,24,12,189.09
R06912,26,24,372.16
R06913,25,15,262.42
R06914,23,24,329.28
R06915,34,21,350.24
R06916,46,21,317.55
R06917,43,27,408.08
R06918,25,28,444.77
R06919,43,20,301.12
R06920,45,21,345.89
R06921,58,26,377.15999999999997
R06922,37,22,316.99
R06923,33,21,323.19
R06924,30,10,172.96
R06925,25,34,517.41
R06926,30,18,270.3
R06927,38,24,368.55
R06928,25,21,351.96
R06929,60,17,276.61
R06930,24,20,306.75
R06931,75,17,259.76
R06932,54,11,160.71
R06933,29,24,397.87
R06934,37,29,419.95
R06935,42,20,284.99
R06936,64,12,159.39000000000001
R06937,43,20,256.76
R06938,27,24,372.14
R06939,30,24,416.52
R06940,57,16,250.75
R06941,27,26,349.3
R06942,45,15,297.75
R06943,25,18,302.58
R06944,54,21,267.47
R06945,38,18,255.62
R06946,30,23,376.17
R06947,28,31,469.96999999999997
R06948,30,20,302.87
R06949,23,27,431.03999999999996
R06950,32,22,376.73
R06951,26,19,300.02
R06952,32,23,352.28000000000003
R06953,104,20,329.73
R06954,30,19,298.31
R06955,24,25,359.28
R06956,39,26,378.37
R06957,42,18,281.28
R06958,29,23,330.55
R06959,24,14,200.48000000000002
R06960,26,12,191.78
R06961,29,16,262.81
R06962,38,24,370.1
R06963,24,19,264.18
R06964,59,17,272.89
R06965,69,22,329.88
R06966,40,18,231.26
R06967,50,21,319.19
R06968,53,17,289.90000000000003
R06969,95,20,300.68
R06970,69,21,284.11
R06971,49,24,378.42
R06972,35,12,191.76
R06973,26,34,539.61
R06974,24,19,306.52
R06975,56,23,376.25
R06976,23,19,304.09999999999997
R06977,70,18,329.56
R06978,28,21,331.85
R06979,44,19,280.39
R06980,24,14,215.86
R06981,30,23,372.43
R06982,51,19,287.53
R06983,36,18,296.45
R06984,43,21,297.27
R06985,30,21,359.71999999999997
R06986,68,18,262.14
R06987,35,19,290.58
R06988,26,20,345.94
R06989,28,13,178.25
R06990,81,20,358.39
R06991,25,17,261.68
R06992,31,24,355.16
R06993,23,23,364.61
R06994,43,23,363.97
R06995,52,16,224.77
R06996,66,17,256.48
